Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Jordan,JOR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2596.285159,2565.97265,2918.019346,3293.068489,3538.428276,4189.237767,4153.742469,3991.821486,3780.559654,3416.335496,3956.898511,3933.11492,3534.167691,2683.447753,2458.342318,2239.118482,2511.188921,2504.409717,2590.569966,2612.743805,2492.829991,2545.185619,2655.744447,2681.763656,2789.338386,2930.879789,3028.518208,3146.610145,3313.038482,3400.134154,3627.790295,3751.113424,4092.426205,4138.136883,4102.94472,4002.300955,3883.098887,3873.232608,3827.593514,3828.361197,3811.5309,3854.579894,3825.694375,3913.161266,..,..
Jordan,JOR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.16753387,13.71981482,12.85286689,7.450795147,18.39261502,-0.847297271,-3.898195038,-5.292366727,-9.634133359,15.82289024,-0.601066483,-10.14328942,-24.0712952,-8.388664726,-8.917547185,12.15078351,-0.269959919,3.440341573,0.855944408,-4.589574145,2.100248668,4.343841431,0.979733161,4.011342708,5.074371863,3.331368946,3.899330589,5.28913115,2.628875965,6.695504665,3.399400688,9.098972568,1.116957904,-0.850434962,-2.452964208,-2.978338446,-0.254082593,-1.178320518,0.020056549,-0.439621453,1.129441036,-0.749381757,2.286301061,..,..
Kazakhstan,KAZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2191.191783,2053.901496,2498.093416,2642.403619,3011.318787,3218.89324,3421.192788,3986.062828,5116.244585,5270.69824,5310.702531,5722.989448,6497.505659,6899.496626,7576.631985,7887.492314,8075.269209,7780.021403,7943.49322,7871.647738,8372.442743,..,..
Kazakhstan,KAZ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-19.20808531,-13.9202612,-3.903604995,3.003020925,..,..,-6.265553193,21.62673921,5.776813699,13.96134812,6.893141086,6.284754841,16.51090935,28.35333526,3.018887239,0.758994151,7.7633216,13.53342022,6.186850582,9.814271903,4.102882784,2.380691956,-3.656197693,2.101174392,-0.904457017,6.362009851,..,..
Kenya,KEN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,874.4716804,949.9390073,878.5393081,885.1728053,818.4992168,815.9491046,915.2316177,907.8681124,931.506326,899.4398429,853.8414189,777.4264031,788.646041,802.3017973,772.3595431,831.5537183,831.5743125,847.2473839,817.0562274,815.4740603,825.5160362,797.2116056,787.2766597,834.4924353,824.2279852,854.6890784,862.2887593,872.9679012,872.884205,849.8158287,843.1114226,826.0339882,807.9227104,831.9995761,876.7311852,974.7535196,994.1378228,988.1187487,918.5315197,950.4351937,960.5332367,1004.235695,1017.56561,1019.866122,1090.235179,1255.336132,1236.886106,1294.109462,1319.453467,..,..
Kenya,KEN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,8.630048121,-7.516240374,0.755059809,-7.532268057,-0.311559525,12.16773358,-0.804551019,2.603705674,-3.442433203,-5.069646892,-8.949555985,1.443176859,1.731544388,-3.732043758,7.66406988,0.002476594,1.884746942,-3.563440514,-0.193642367,1.231427995,-3.428695428,-1.246211902,5.997354937,-1.23002315,3.695712084,0.889174916,1.2384647,-0.009587554,-2.642776224,-0.788924601,-2.025525209,-2.192558428,2.980095178,5.376398064,11.18043205,1.98863639,-0.605456703,-7.042395372,3.473334694,1.062465185,4.549812238,1.327369126,0.226079965,6.899832775,15.14360907,-1.469727996,4.62640465,1.958412721,..,..
Kiribati,KIR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1862.415254,1666.927574,1728.093648,1651.637096,1875.989926,2101.009904,2450.868783,3011.794159,2673.700366,2876.498637,2907.508352,..,..,..
Kiribati,KIR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-10.49646043,3.669389996,-4.42432918,13.58366377,11.99473278,16.65193857,22.88679752,-11.2256607,7.584928885,1.078036826,..,..,..
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,2337.793936,2481.332931,2715.250289,2774.271911,2880.736279,3308.248163,3637.304878,4024.56775,4204.391779,3912.940875,4068.621866,4348.948059,4855.532801,5279.300054,5551.306949,6242.215584,7058.815395,7825.260587,8400.702966,9063.263451,9946.404065,10479.21353,11095.20239,12021.48175,12980.3999,13619.28513,13954.90301,12667.48076,13847.57469,14670.65208,15125.05948,16451.6531,16733.73515,17411.38031,17701.35125,18299.78611,19347.03895,19019.1894,19175.18706,20610.01954,20695.23035,21079.52216,21745.87774,22274.90197,23455.32229,24317.09171,25115.26687,25292.92005,25000.48825,..,..
"Korea, Rep.",KOR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,6.139933579,9.427084724,2.173708335,3.837560674,14.84036868,9.946554753,10.64697311,4.468157581,-6.932058657,3.978618529,6.88995446,11.64844314,8.727512922,5.152328762,12.44587341,13.08189054,10.85798607,7.353651331,7.886964794,9.744178998,5.35680496,5.87819737,8.348467532,7.97670511,4.921922518,2.464284086,-9.225590807,9.315932351,5.943837865,3.097390587,8.770832447,1.714612169,4.049575039,1.66541037,3.380729854,5.722759972,-1.694572222,0.820211935,7.48275608,0.413443659,1.856910011,3.161151277,2.432756396,5.299328881,3.674089026,3.282362757,0.707351351,-1.156180472,..,..
Kosovo,XKX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38468.12061,42862.69966,45169.81956,43169.9318,38901.38664,27664.12866,25475.13234,27924.09129,29745.12545,29024.98837,..,..
Kuwait,KWT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.42395049,5.382581873,-4.427486714,-9.887773695,-28.88652295,-7.912760763,9.613135314,6.521373038,-2.421025525,..,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,582.3025073,525.7443175,564.5539995,610.0933097,668.9772807,646.1185416,719.5775391,748.0692979,741.8705816,799.2130493,879.4241446,853.4751898,853.8271708,742.8108691,774.0760135,859.5081092,822.1603324,850.3987374,848.8964577,944.0974587,968.6671,1072.147604,1083.794353,..,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-9.712853545,7.381854775,8.066422382,9.651633613,-3.416967918,11.36927556,3.959511975,-0.828628611,7.729443525,10.03625946,-2.95067573,0.041240924,-13.00219829,4.209031634,11.03665457,-4.34525008,3.434659136,-0.176655922,11.21467762,2.602447559,10.68277268,1.086300838,..,..
Lao PDR,LAO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,555.4797282,641.5837187,693.9879213,690.3621502,774.5511227,863.6906876,931.4420059,975.2876883,990.0488006,1094.9766,1082.989984,1238.658844,1331.895329,1439.560015,1580.875054,1655.485575,1852.34246,..,..,..,..,..
Lao PDR,LAO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.500834,8.167944581,-0.5224545,12.19489981,11.50854505,7.844396063,4.707290635,1.513513655,10.59824518,-1.094691498,14.37398888,7.527212602,8.083569661,9.816543712,4.71957104,11.89118697,..,..,..,..,..
Latvia,LVA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3066.465377,3306.810056,3641.42144,3978.249167,4182.743467,4620.273085,5203.431342,5653.630834,6234.652315,6859.321214,7846.407887,8642.691049,10017.2682,9925.635698,9389.548558,8278.511168,8704.323926,9229.19045,9652.165239,9941.108571,10454.12487,11151.47485,11739.74486,12404.6277,12924.70354,..,..
Latvia,LVA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.837840968,10.11885709,9.249896851,5.140308992,10.46035028,12.62172705,8.65197333,10.2769618,10.01930608,14.39044246,10.14837839,15.90450406,-0.914745403,-5.401035823,-11.83270296,5.143591038,6.029951641,4.583010734,2.993559738,5.160554184,6.6705726,5.275266367,5.663520364,4.192595355,..,..
Lebanon,LBN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2385.557095,3072.567772,3970.544155,4359.163212,4739.71797,4972.464431,5385.447201,5197.596244,5633.491637,5742.926928,5712.919158,5500.475454,5442.798014,4476.828105,5315.314506,5277.872577,5189.165941,5739.629509,6053.267354,7051.20868,7080.009164,6302.803205,6241.678475,6121.796471,5986.762207,6204.239118,6367.489335,6377.411605,6143.28228,5600.584809,..,..
Lebanon,LBN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.79875219,29.22560053,9.787551586,8.729995617,4.910555083,8.305394152,-3.488121795,8.386480449,1.942583725,-0.522517013,-3.718654132,-1.048590074,-17.74767145,18.72947501,-0.704416058,-1.680727117,10.60793919,5.464426655,16.48599455,0.408447487,-10.97747109,-0.969802301,-1.920669322,-2.20579473,3.632629849,2.631268942,0.155827033,-3.671228057,-8.833998609,..,..
Lesotho,LSO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1039.510726,1082.422814,963.1067621,981.9358244,960.9987189,938.1464165,964.6917795,1012.18174,1085.748215,1060.982043,990.3495643,1044.205881,1030.540835,..,..
Lesotho,LSO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.4980474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.128104338,-11.02305403,1.955033752,-2.132227476,-2.377974286,2.829554378,4.922811768,7.268109281,-2.281023494,-6.657273722,5.438111864,-1.308654421,..,..
Liberia,LBR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,390.0239641,..,..,..,..,..,..
Liberia,LBR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3960.996027,..,..,..,..,..,..
Libya,LBY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3313.468163,3842.459721,4319.358828,4685.422901,4704.729519,5063.99514,5497.582809,6016.801541,6638.664086,7459.495252,8327.599136,8920.086281,9873.315847,10474.00102,9208.911585,9357.909602,9950.97266,10396.74394,10967.53154,11660.91205,11837.68033,12441.92248,13226.35258,13879.13074,14584.15025,..,..
Lithuania,LTU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.96489033,12.41129748,8.47496325,0.412057102,7.636265167,8.562165977,9.44449134,10.33543387,12.36440276,11.6375687,7.114741423,10.68632675,6.083925401,-12.07837798,1.617976406,6.337559171,4.479675441,5.490061173,6.322120046,1.515904382,5.104396576,6.304733868,4.935435944,5.079709419,..,..
Luxembourg,LUX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,18030.93369,16648.3656,18849.76976,20462.88816,24165.23813,21640.52637,24676.79131,24679.5775,25969.64104,26234.50062,27000.45477,28202.6407,33078.5936,34646.20047,35371.16164,37057.71559,39134.45662,40317.10022,43074.66963,46568.98983,48553.45821,52018.59818,51069.48274,52866.85519,52251.75959,54556.7351,55981.60137,58466.05404,57629.00605,61865.0953,62819.55184,63240.89778,60991.12345,59164.82716,68823.57108,71200.63777,66982.05801,75915.15406,69458.20395,50738.61825,58018.65245,58591.52488,66281.45494,62209.67295,64337.86228,55706.69181,58103.7522,62841.48694,62017.38591,57006.54441,..,..
Luxembourg,LUX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-7.667756527,13.22294459,8.557761837,18.0929981,-10.44770073,14.03045792,0.01129071,5.227251346,1.019881527,2.919644501,4.452465473,17.28899415,4.739037264,2.092469462,4.768161043,5.604071923,3.022000813,6.839701742,8.112239121,4.261351581,7.136752139,-1.824569431,3.519464781,-1.163480611,4.411287838,2.611714688,4.43798072,-1.431682032,7.350620013,1.542802992,0.670724194,-3.557467405,-2.994364075,16.32514517,3.453855491,-5.924918508,13.3365506,-8.505482466,-26.95086345,14.34811284,0.987393556,13.12464572,-6.143169296,3.420994244,-13.41538275,4.303002584,8.153922194,-1.311396457,-8.07973672,..,..
"Macao SAR, China",MAC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,672.4514268,570.8386854,536.8761093,523.7176638,511.5122134,515.8991347,498.7134781,462.9912848,455.5997821,428.4607444,450.2156283,386.6999059,381.633032,383.8549489,356.8433996,337.6390518,346.7854199,347.3994393,359.4991575,370.2590122,379.2959222,410.3273056,339.6519993,380.6102353,376.8983444,369.6422676,378.1483753,382.0399991,403.4320044,347.184934,351.3833071,356.3418296,350.5842078,356.2583045,354.2457254,361.1139258,378.3226247,378.8044133,405.7047537,396.1136704,..,..
Madagascar,MDG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-15.11079274,-5.94959258,-2.450927743,-2.330540155,0.857637653,-3.331204769,-7.162869048,-1.596466915,-5.956771446,5.077450912,-14.10784488,-1.310285792,0.582212961,-7.036915743,-5.381729876,2.708918927,0.177060314,3.482941218,2.993012493,2.440699524,8.181312174,-17.22412946,12.05888265,-0.97524728,-1.925207909,2.301172885,1.029126159,5.59941507,-13.94214386,1.209261316,1.41114345,-1.615758058,1.618469,-0.564921319,1.938823801,4.765448699,0.1273486,7.101379898,-2.364054947,..,..
Malawi,MWI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,299.8284156,..,..,..,..,..,..
Malawi,MWI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,1112.043304,1067.489604,970.4680414,1033.178551,1296.202532,1120.349869,1309.444907,1373.264034,1515.273844,1444.580727,1561.533485,1781.430559,1583.486947,1693.557905,2073.709613,1879.090545,1543.777961,1547.215775,1778.540345,1833.454318,2078.863546,2334.37047,2492.273722,2815.733065,3043.919391,3420.390734,3732.389788,3885.470175,3376.626784,3505.268355,3736.87621,3706.745009,3961.390158,4188.825494,4634.846359,4888.307119,5196.80858,5598.127946,5966.413016,5766.662747,5890.771111,6325.964601,6405.699431,6597.552931,6807.766069,7082.075157,7306.217076,7562.066392,7581.321561,8061.043594,..,..
Malaysia,MYS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-4.006471725,-9.088759468,6.461882981,25.45774695,-13.56675819,16.87821315,4.873754195,10.34104197,-4.665369028,8.095965554,14.08212349,-11.11149749,6.951175594,22.44692707,-9.38506853,-17.84440801,0.222688407,14.95102188,3.087586593,13.38507457,12.29070205,6.764275604,12.97848388,8.103975776,12.36798004,9.121737211,4.101404075,-13.09605707,3.809765777,6.607421509,-0.806320562,6.869777895,5.741301061,10.6478741,5.468590334,6.311008164,7.722419636,6.578718334,-3.347912193,2.152169624,7.387716853,1.260437499,2.99504375,3.186228894,4.029355368,3.164918669,3.501802837,0.254628404,6.327683496,..,..
Maldives,MDV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7309.819232,7269.045981,6537.716509,6655.63158,6491.741581,6606.591937,..,..
Maldives,MDV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.557787417,-10.06087282,1.803612475,-2.462425945,1.769176336,..,..
Mali,MLI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,403.0737745,415.7574302,427.8668392,430.1614988,451.0888946,431.1225014,461.2477218,426.8154386,437.1074198,397.7515928,408.757987,428.3743184,434.2279689,476.3414439,482.1648777,454.7629506,490.438193,462.5921979,518.1309102,510.2751152,521.908817,529.7402737,520.2119207,538.3983135,563.8405243,591.4012666,607.7882427,571.8689132,565.6586878,611.0238239,640.464389,668.0094655,652.4297091,646.985612,684.1860531,..,..
Mali,MLI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.146733041,2.912613972,0.536302289,4.865009027,-4.426265726,6.987624228,-7.465030523,2.411342297,-9.003696849,2.767152778,4.799008688,1.366480278,9.698471304,1.222533508,-5.683103097,7.844799662,-5.677778658,12.00597687,-1.516179582,2.279888146,1.500541175,-1.798683907,3.495958502,4.725536859,4.888038569,2.770872682,-5.909842771,-1.085952621,8.019877918,4.818235218,4.300797503,-2.332265803,-0.834434274,5.749809637,..,..
Malta,MLT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1226.560035,1240.809916,1191.0987,1162.527086,1124.564229,1108.18293,1185.77641,1197.499626,1155.431121,1214.822282,1152.039893,1160.369003,985.2260954,1024.795215,997.0383759,1141.198343,1161.29082,1088.451362,1167.922305,1189.793151,1106.809495,1017.297302,1084.850862,1190.940974,1171.119149,1229.756008,1256.67268,1208.050645,1186.683247,1280.002061,1325.335118,1474.496758,1424.035466,1461.743255,1276.179761,1292.172927,1410.293602,1441.355069,1541.33449,1600.374434,..,..
